,Name,PGC,RA,Dec,Dis,e_Dis_min,e_Dis_max,ref_dis,V_h,e_V_h,ref_V_h,Source,Type,RA_radians,Dec_radians,cos_theta_CoM_CenA_M83_0.76,angular_distance_CoM_CenA_M83_0.76,dis_center_CoM_CenA_M83_0.76,e_dis_center_min_CoM_CenA_M83_0.76,e_dis_center_max_CoM_CenA_M83_0.76,major_infall_velocity_CoM_CenA_M83_0.76,e_major_infall_velocity_min_CoM_CenA_M83_0.76,e_major_infall_velocity_max_CoM_CenA_M83_0.76,minor_infall_velocity_CoM_CenA_M83_0.76,e_minor_infall_velocity_min_CoM_CenA_M83_0.76,e_minor_infall_velocity_max_CoM_CenA_M83_0.76
144,ESO471-006,PGC72228,355.9379,-31.9593,4.265795188015924,0.1542979769707004,0.1600885356103356,CF4,-15.031846218427177,9.0,LEDA,,,6.212288287634325,-0.009735359504189356,-0.8965016324422933,2.682605372152498,7.995342432966908,0.2078373589234772,0.21391855053266084,813.9856953791847,58.45078551505682,59.654659307660495,766.9305558752473,17.816690898404545,17.787641040392487
145,ESO149-003,PGC72675,358.0122,-52.5774,6.854882264526615,0.1560361703613528,0.1596707196730991,CF4,405.4354282386198,5.0,LEDA,,,6.248491652308443,-0.01601599192709369,-0.9117831954028403,2.7184018124502,10.576175550083857,0.2110309741636467,0.21500508947950614,1218.0032801401653,61.45810234230601,62.35828147790146,1176.0274684674303,13.304165582297628,13.302091185995323
146,NGC7793,PGC73049,359.4573,-32.591,3.7670379898390873,0.1026622433607542,0.1055384593770805,CF4,-50.28937162264487,3.0,LEDA,,,6.273713405329013,-0.00992778632826862,-0.9219724338553764,2.74393968620739,7.559667397692165,0.15839672620948253,0.1616083162612867,772.5497233418098,43.24032779701177,43.8853166336467,740.0231820172058,11.580092659875618,11.57181953464999
147,PGC083339,PGC83339,161.7369,12.9992,9.418895965228415,0.5473358448487993,0.5811040347715828,CF4,1176.647575211644,4.0,LEDA,,,2.8228414269688167,0.003959782763291383,0.7606358906472583,0.7065042421737509,6.910520980357818,0.5309178559622785,0.5719953793586159,194.45895609864033,104.11896749985394,109.68168037018455,718.0883894006018,18.100570066305863,17.58921659650423
148,PGC086635,PGC86635,187.0206,22.2908,6.165950018614819,0.2503336768600803,0.2609271545553753,CF4,906.395842800111,1.0,LEDA,,,3.264125239055307,0.006790165980981564,0.9649060132078432,0.2657111000103824,2.577214468511284,0.27127798822712634,0.2883184094838125,90.22075238747036,72.00850052667109,75.42955380801973,204.144758093303,14.701824348265205,14.933019011207222
149,PGC086644,PGC86644,192.9423,21.7357,5.834451042737443,0.2110377908339522,0.2189577048016833,CF4,873.9071491083173,4.0,LEDA,,,3.367478401370655,0.006621072851257962,0.9867836989366268,0.16276065783982785,2.0445867831563636,0.25065540290373045,0.26225350656509283,65.37159251343999,66.08924625641622,68.36964482717791,116.87555011030123,15.359668479876234,15.6736194010834
150,PGC086668,PGC86668,135.725,20.0747,8.629785477669701,0.2737552953572226,0.2827239036677529,CF4,759.4229536316218,3.0,LEDA,,,2.368848127269304,0.006115103316992239,0.3989262342681255,1.1604507560882769,7.9292623333325265,0.2470622805312166,0.25564888668620345,7923.198750907093,6435.958277758148,6624.904671793664,726.7169533918719,13.697266872768864,14.05612029818667
151,PGC086669,PGC86669,139.8764,21.6036,9.078205301781855,0.4880700867279053,0.5158010133774766,CF4,780.7777493562495,6.0,LEDA,,,2.441303725836596,0.006580832890104138,0.4642454546503404,1.0880138194135376,8.045159635509936,0.4368197972615766,0.47130853513290205,-13165.788764527353,35843.74458145396,38195.67766508287,676.3167960309071,21.844694967326745,21.470350402199074
152,dw1322-39,,200.6336,-39.906,2.95,0.05,0.05,-10,921.417439372618,10.0,-7,stars,dIrr,3.501716910129295,-0.012156062754008393,0.999622941828754,0.02746204177064269,0.9988744550268175,0.10841888675908329,0.10891313968760519,-117.06110325456967,118.9210699451935,119.36795681829858,-114.23953158273174,18.325261570895904,18.37818928554904
153,CoM_CenA_M83_0.76,,202.20712479784373,-0.6841360156847569,3.944472288909641,0.05896636092181448,0.059356154673794584,,804.3944549217534,8.08,,,,3.5291800987134465,-0.011940426005174577,1.0,0.0,0.0,0.0,0.11832251559563182,0.0,0.0,,0.0,0.0,
