,Name,PGC,RA,Dec,Dis,e_Dis_min,e_Dis_max,ref_dis,V_h,e_V_h,ref_V_h,Source,Type,e_V_LG,RA_radians,Dec_radians,cos_theta_CoM_NGC5128_CenA_NGC5236_M83_0.83,angular_distance_CoM_NGC5128_CenA_NGC5236_M83_0.83,dis_center_CoM_NGC5128_CenA_NGC5236_M83_0.83,e_dis_center_min_CoM_NGC5128_CenA_NGC5236_M83_0.83,e_dis_center_max_CoM_NGC5128_CenA_NGC5236_M83_0.83,major_infall_velocity_CoM_NGC5128_CenA_NGC5236_M83_0.83,e_major_infall_velocity_min_CoM_NGC5128_CenA_NGC5236_M83_0.83,e_major_infall_velocity_max_CoM_NGC5128_CenA_NGC5236_M83_0.83,minor_infall_velocity_CoM_NGC5128_CenA_NGC5236_M83_0.83,e_minor_infall_velocity_min_CoM_NGC5128_CenA_NGC5236_M83_0.83,e_minor_infall_velocity_max_CoM_NGC5128_CenA_NGC5236_M83_0.83
69,SDSSJ124936.90+215505.7,PGC4343356,192.4035,21.9178,6.338697112569274,0.2852883650301372,0.2987335914498237,CF4,491.0819518190804,4.0,LEDA,,,4.0,3.35807456736091,0.006676543683401121,0.9858714793535185,0.16829685526683438,2.6705087642570975,0.4195950671333111,0.4195950671333111,196.23839692160865,7.617311394200146,7.617311394200146,197.92277466425688,37.439466159132024,37.439466159132024
70,PGC043851,PGC43851,193.4868,-12.1059,8.953647655495944,0.5590477903019657,0.5962782047184252,CF4,634.8316892688551,2.0,LEDA,,,2.0,3.3769817191477642,-0.0036876680221959155,0.9889841965428948,0.14856707396647253,5.2270524952625355,0.43705604438914336,0.43705604438914336,334.69356723066784,5.973062795601304,5.973062795601304,337.0024916003464,162.8345717340522,162.8345717340522
71,ESO443-009,PGC43978,193.7232,-28.3408,5.834451042737443,0.2881939131583388,0.3031690089104923,CF4,407.5512652825407,4.0,LEDA,,,4.0,3.381107677499479,-0.00863310137069115,0.9896158954640188,0.14423679192407485,2.1457589404190665,0.5283306979082183,0.5283306979082183,107.81216182616512,7.41316684878355,7.41316684878355,114.23898083169638,19.89648861213215,19.89648861213215
72,PGC044055,PGC44055,193.9185,19.2092,4.720630412635907,0.149748516487155,0.1546544883979592,CF4,362.2979751987631,4.0,LEDA,,,4.0,3.384516305528624,0.0058514569401668425,0.9899424451847207,0.14194688616795645,1.1002431940544473,0.5135289434444009,0.5135289434444009,68.6687887458854,9.315804639026753,9.315804639026753,74.4798400760685,5.708303230093834,5.708303230093834
73,NGC4826,PGC44182,194.1825,21.682,4.30526610491711,0.0590704654539804,0.0598922174845553,CF4,363.5384530831522,4.0,LEDA,,,4.0,3.3891239747538893,0.006604714895815415,0.99056457684907,0.13747944185679672,0.7517723179093675,0.2870227508800034,0.2870227508800034,90.40923968845188,15.026466836018937,15.026466836018937,73.82140742547534,5.146039393741242,5.146039393741242
74,UGC08091,PGC44491,194.6678,14.2173,2.137962089502231,0.1056050785660098,0.1110925163335481,CF4,138.35590541530493,2.0,LEDA,,,2.0,3.3975940576138175,0.004330837242333572,0.9917190183771011,0.12878226615633745,1.7008255200493905,0.07568709899735605,0.07568709899735605,169.08981466013552,5.779442728947032,5.779442728947032,167.55162582198906,10.257941227742839,10.257941227742839
75,PGC044681,PGC44681,194.9857,-19.4114,7.112135136533295,0.2887481951165949,0.3009672764758857,CF4,619.1440888098103,2.0,LEDA,,,2.0,3.4031424593059074,-0.005913050582447715,0.9925277955870365,0.1223235761390223,3.3737396167092633,0.3426158706364332,0.3426158706364332,321.2450816410313,5.986473732890126,5.986473732890126,319.42252491270057,68.86373917458384,68.86373917458384
76,PGC044982,PGC44982,195.5598,-17.2378,5.623413251903491,0.1783867234792797,0.1842309233096299,CF4,549.4505821792959,2.0,LEDA,,,2.0,3.4131623945416067,-0.005250934158799325,0.9936944437972022,0.1123583022409361,1.8970257888041222,0.36911473807766204,0.36911473807766204,256.4849875794248,6.433733540113249,6.433733540113249,248.62730279968935,22.611161842802364,22.611161842802364
77,PGC045084,PGC45084,195.8199,-17.4229,5.888436553555893,0.2390668054328637,0.2491834980920524,CF4,546.5745310070763,2.0,LEDA,,,2.0,3.417701995926044,-0.005307318843201844,0.9941925791250843,0.10782440001261802,2.1509297661103712,0.4396475987998687,0.4396475987998687,250.43311895412674,6.226539862182676,6.226539862182676,246.02561697524033,33.51515085902889,33.51515085902889
78,ESO269-037,PGC45104,195.8883,-46.5869,3.07609681474071,0.0975803853115189,0.1007772559090631,CF4,481.4448467815048,6.0,LEDA,,,6.0,3.418895801134408,-0.014191181273861415,0.9943427655963043,0.1064197022685807,0.8089974189288409,0.29026868350826485,0.29026868350826485,-190.90181489294272,10.611634377407938,10.611634377407938,-139.10776980850795,13.895815721443201,13.895815721443201
79,NGC4945,PGC45279,196.3638,-49.4679,3.388441561392023,0.0464911611308842,0.0471379176067228,CF4,299.57034892643287,3.0,LEDA,,,3.0,3.4271948417276414,-0.015068784060266922,0.9951877824786356,0.09814358924329682,0.5406088842070315,0.2547164528044309,0.2547164528044309,7.543737050509538,7.75250640935384,7.75250640935384,22.726179117533807,4.781275525920818,4.781275525920818
80,ESO269-058,PGC045717,197.6333,-46.9908,3.75,0.02,0.02,-1,140.480657571108,18.0,-5,HI,dIrr,18.0,3.449351796581709,-0.014314216249713265,0.9971151611241019,0.07597666738091967,0.2908097686356384,0.23839812480150202,0.23839812480150202,800.3490226434533,949.9250821918345,949.9250821918345,44.04480657383806,40.81738101043375,40.81738101043375
81,ESO269-037,PGC045916,195.8875,-46.5842,3.15,0.09,0.09,-1,481.44617087796087,2.0,-2,HI,dIrr,2.0,3.418881838500392,-0.01419035880682799,0.9943412843116419,0.10643364693702485,0.7458780457577422,0.29737671194970255,0.29737671194970255,-195.4096045246027,9.938389220774646,9.938389220774646,-133.13131717665604,14.986778028120753,14.986778028120753
82,ESO269-068,PGC45917,198.2985,-43.2649,3.6475394692560754,0.0334408428599437,0.0337502671692355,CF4,393.5879863045817,96.0,LEDA,,,96.0,3.4609617267659756,-0.013179242205329967,0.9979304527673236,0.06434689525556819,0.2832384346490131,0.40290576203774625,0.40290576203774625,-158.20769871922627,179.44299793309088,179.44299793309088,-28.762602186400056,53.99576582623847,53.99576582623847
83,HIPASSJ1348-37,PGC4614882,207.1396,-37.9681,5.520774392807576,0.1751307988378583,0.1808683299999023,CF4,359.0333691434523,6.0,LEDA,,,6.0,3.6152680312640464,-0.01156574465620373,0.9959565840623428,0.08995714255462005,1.770560012049973,0.38977182935459304,0.38977182935459304,55.730641142812956,8.342529546382043,8.342529546382043,60.392620658609886,9.454212208540845,9.454212208540845
84,NGC5068,PGC46400,199.7295,-21.0392,5.035006087879052,0.2044180674813205,0.2130685146186781,CF4,471.2759125948975,2.0,LEDA,,,2.0,3.4859373883620144,-0.006408906818376519,0.9992081355623597,0.03979871776650397,1.248423311026003,0.6501745299357793,0.6501745299357793,169.01084110645257,5.790879440664174,5.790879440664174,167.66773325350303,9.165050459021504,9.165050459021504
85,PGC046663,PGC46663,200.4461,-45.0624,3.872576449216176,0.1055384593770814,0.1084952563187977,CF4,489.7242678067538,15.0,LEDA,,,15.0,3.4984444177818057,-0.013726792017396575,0.999638188581925,0.026901049722914315,0.12685426094324606,3.2039148361842784,3.2039148361842784,324.95433907811787,387.5655067420612,387.5655067420612,116.6688941259201,180.87896572784098,180.87896572784098
86,NGC5102,PGC046674,200.4875,-36.6297,3.74,0.39,0.39,-3,227.00435746184783,18.0,-12,HI,Sa,18.0,3.4991669840921316,-0.0111580447015612,0.999657818804903,0.02616106693311953,0.11479303232920854,12.316535003788752,12.316535003788752,147.48224146132227,718.6163983491022,718.6163983491022,45.424534957775975,256.93321500056135,256.93321500056135
87,KK197,PGC046680,200.5086,-42.5359,3.84,0.04,0.04,-1,395.554618859966,3.0,-7,stars,dSph,3.0,3.4995352485643023,-0.012957176106305457,0.9996677260889343,0.025779538928705926,0.10674039433788293,1.3992684452874495,1.3992684452874495,244.0510280385781,425.65456496906233,425.65456496906233,43.64127690213981,68.20309456270267,68.20309456270267
88,PGC046885,PGC46885,201.1501,-30.9719,4.6558609352295885,0.126885136193378,0.1304399879967919,CF4,267.1640070408422,3.0,LEDA,,,3.0,3.510731535715846,-0.00943458026389196,0.9998898314294578,0.014843893926729518,0.8593570244404121,0.5805632243972917,0.5805632243972917,-37.06761318162075,6.127356255879197,6.127356255879197,-36.50897941014492,6.165636380898445,6.165636380898445
89,PGC4689210,PGC4689210,161.7216,12.7444,9.594006315159332,0.9642208374896306,1.0719548971432469,CF4,491.7149059126178,5.0,LEDA,,,5.0,2.8225743915932617,0.0038821662447297294,0.7629683340213471,0.7029037257137,7.131772041696926,0.6251518066227909,0.6251518066227909,143.9677510776066,18.78317808880871,18.78317808880871,311.51280527501194,274.7123581142247,274.7123581142247
90,NGC5128_CenA,PGC46957,201.3672,-43.0181,3.597493351557425,0.0656616536378527,0.0668823949209076,CF4,305.7401480132788,6.0,LEDA,,,6.0,3.5145206455219253,-0.013104062626126607,0.9999414703247285,0.010819449730393952,0.20521638275064666,1.1077596398388045,1.1077596398388045,-1.6704423908841428,8.166905195139266,8.166905195139266,-0.9829679936795128,7.894226511228584,7.894226511228584
91,IC4247,PGC47073,201.6852,-30.3625,5.05824662003114,0.0923234055277779,0.0940398257864219,CF4,200.07164065693897,8.0,LEDA,,,8.0,3.5200707925432675,-0.00924894640827394,0.9999817929334385,0.0060344215648792865,1.259750058499263,0.29221931678872326,0.29221931678872326,-104.04467864250542,9.610115105454987,9.610115105454987,-103.9543433163463,9.928838851524413,9.928838851524413
92,ESO324-024,PGC047171,201.9042,-41.4806,3.78,0.09,0.09,-1,271.4628537463437,18.0,-12,HI,Sdm,18.0,3.523893063605135,-0.012635713343204544,0.9999989255199366,0.001465933324394872,0.019578874067898166,17.286004375341893,17.286004375341893,34.01011265342669,25.6937676337209,25.6937676337209,31.398505935587682,188.03243821012043,188.03243821012043
93,NGC5206,PGC047762,203.4292,-48.1511,3.21,0.01,0.01,-1,334.06263174088883,6.0,-13,stars,S0−,6.0,3.5505093346980487,-0.014667663841891783,0.9996795727317567,0.02531578092724174,0.5953736698744838,0.08261894915852051,0.08261894915852051,-30.155618176307943,8.093452842910024,8.093452842910024,-28.439865473216816,8.080978068576508,8.080978068576508
94,ESO270-017,PGC47847,203.6951,-45.5473,6.792036326171846,0.1546056221527605,0.1582068497161248,CF4,584.1532218775575,4.0,LEDA,,,4.0,3.5551501651791013,-0.013874501004251152,0.9995534833612278,0.029884774459497408,2.9971084458160093,0.2124237943159032,0.2124237943159032,280.4539755221289,6.670419355393934,6.670419355393934,280.3499546286022,33.00706107376771,33.00706107376771
95,ESO444-078,PGC48029,204.1284,-29.2354,5.2966344389165805,0.0726725489253832,0.0736835247859524,CF4,361.5920088935722,2.0,LEDA,,,2.0,3.562712676827993,-0.008905612114432339,0.9992949849856806,0.03755257303902858,1.507300830144442,0.19808075189197275,0.19808075189197275,57.75981302826855,5.733443054238488,5.733443054238488,58.545494374052666,5.995702297862268,5.995702297862268
96,NGC5236_M83,PGC48082,204.2536,-29.8656,4.7863009232263805,0.087359837174227,0.0889839778074774,CF4,296.30810907553007,2.0,LEDA,,,2.0,3.56489782905149,-0.009097582012381924,0.9992115157952276,0.03971367130989203,1.0019388099002495,0.3432464545989199,0.3432464545989199,-8.155689320199604,5.788099936602526,5.788099936602526,-5.6310296098200086,5.590539389124657,5.590539389124657
97,NGC5237,PGC048139,204.4083,-42.8475,3.33,0.02,0.02,-1,122.00983783484256,4.0,-4,HI,BCD,4.0,3.567597853404325,-0.013052094894310995,0.9991056997777069,0.04229500087650567,0.4923159561117682,0.13369809985853248,0.13369809985853248,190.1226728596815,7.362441606452831,7.362441606452831,176.04725533801886,16.09532292862427,16.09532292862427
98,NGC5253,PGC048334,204.9792,-31.64,3.55,0.03,0.03,-3,192.8282666470973,3.0,-4,HI,Sdm,3.0,3.5775619381039605,-0.00963809516205146,0.9986317846260966,0.05231687089282121,0.3143106740473428,0.3140935288718997,0.3140935288718997,138.1973680053694,16.575825524877843,16.575825524877843,95.94428476643377,21.850772577249987,21.850772577249987
99,IC4316,PGC48368,205.0761,-28.8942,4.24619563946313,0.0775018047597724,0.0789426708869562,CF4,371.1400987060895,3.0,LEDA,,,3.0,3.579253162149143,-0.008801676650801116,0.9985394884025506,0.05405307117388945,0.49729562919362397,0.5985209952489973,0.5985209952489973,74.96961706279573,7.771687776959883,7.771687776959883,68.26544806715653,9.497063984453211,9.497063984453211
100,NGC5264,PGC48467,205.4031,-29.9127,4.677351412871984,0.1483756138357739,0.1532366075257467,CF4,269.38290371162884,2.0,LEDA,,,2.0,3.5849603888031645,-0.009111929492853877,0.9982165576006998,0.05973228210422629,0.9139337295022482,0.6348478421991498,0.6348478421991498,-36.94618399433804,5.9944824076431775,5.9944824076431775,-28.58447658311159,5.678934956405679,5.678934956405679
101,KK211,PGC048515,205.5208,-45.205,3.68,0.14,0.14,-1,359.7712151411396,31.0,-14,stars,Sph,31.0,3.5870146413327624,-0.013770230461458161,0.9980958592970136,0.0617210709885308,0.25950947138190067,1.8458681384417623,1.8458681384417623,-113.48299620007879,128.54793778800735,128.54793778800735,-7.24939710639089,36.00203371392655,36.00203371392655
102,ESO325-011,PGC48738,206.2542,-41.8597,3.3265955329400443,0.0607172112166862,0.0618460284519786,CF4,313.136387131782,3.0,LEDA,,,3.0,3.5998148860668886,-0.012751193807045683,0.9972258860052147,0.07450365846779028,0.5413554027576927,0.32450367692243104,0.32450367692243104,-9.20490752152432,6.875157204206662,6.875157204206662,3.3819824586124687,5.681500523172261,5.681500523172261
103,ESO215-009,PGC490287,164.375,-48.1839,5.345643593969718,0.073344979741492,0.0743653100465246,CF4,288.7753994138102,2.0,LEDA,,,2.0,2.868884957965679,-0.014677655293260788,0.7922158398270563,0.6563647498569329,3.291155759074342,0.06257820276184337,0.06257820276184337,-568.3084088827029,120.45595220261379,120.45595220261379,164.68876348318352,8.391886317002566,8.391886317002566
104,ESO383-087,PGC049050,207.325,-36.0614,3.19,0.03,0.03,-1,107.69664987897346,2.0,-4,HI,Sdm,2.0,3.6185038716972437,-0.010984930621896411,0.9956601118986725,0.09319904338659991,0.6897742140685146,0.12616883526981748,0.12616883526981748,218.08543177777167,8.1230776233074,8.1230776233074,182.001202577346,10.658361128197017,10.658361128197017
105,ESO384-016,PGC49615,209.2559,-35.3329,4.385306977749858,0.0601686673997718,0.0610056969412324,CF4,293.5820954417323,9.0,LEDA,,,9.0,3.6522044342240023,-0.010763016831581797,0.9919592967902405,0.12689761115946477,0.7822514749385037,0.28585131665459423,0.28585131665459423,-18.249178645904156,14.820053595915018,14.820053595915018,17.297535809345142,8.407407069099532,8.407407069099532
106,NGC5398,PGC49923,210.34,-33.0637,12.13388850464978,1.0676506648731046,1.1706556751311332,CF4,1016.1780893951212,3.0,LEDA,,,3.0,3.6711255486448726,-0.010071778982601795,0.989386279369894,0.14582557477718833,8.393603774627968,0.538529296918745,0.538529296918745,717.3150210213478,6.3951572189358945,6.3951572189358945,716.6807181407056,738.7158556793889,738.7158556793889
107,NGC5408,PGC50073,210.8383,-41.3766,5.199959965335156,0.1649538774561119,0.1703579983673684,CF4,286.4530212783943,3.0,LEDA,,,3.0,3.6798225243075606,-0.012604033131546729,0.9880880001009164,0.1545038808636591,1.5601051301816293,0.4040647471755826,0.4040647471755826,-24.511370364611725,7.127829995765243,7.127829995765243,4.5484510163276015,5.929157152729488,5.929157152729488
108,AGC205315,PGC5057800,162.4683,12.5392,10.0,0.4939520634371828,0.5196187382322233,CF4,630.5210466907047,8.0,LEDA,,,8.0,2.835606765117903,0.003819658750189496,0.7713264491254175,0.6898736282983986,7.471866185275998,0.2969530916286285,0.2969530916286285,347.8839170741602,20.605355747637592,20.605355747637592,437.29334037115547,188.194260341419,188.194260341419
109,AGC174585,PGC5060050,114.0429,9.9864,7.550922276654341,0.3729793639407202,0.3923600705884746,CF4,216.9121262104047,8.0,LEDA,,,8.0,1.9904240935226414,0.0030420314009579866,0.035865483466022495,1.5349231497160103,8.33003988636215,0.34289765391945587,0.34289765391945587,699.6149710592778,36.362854220996724,36.362854220996724,321.86185258136817,103.22215848143978,103.22215848143978
110,AGC174605,PGC5060076,117.5904,7.7944,9.3756200692588,0.1711243517270837,0.1743057909555556,CF4,195.56997073552807,8.0,LEDA,,,8.0,2.05233964873714,0.0023743100167855215,0.0976362236492423,1.4730043089383345,9.766173297117978,0.1517565917247749,0.1517565917247749,965.2706665435238,35.54530127127151,35.54530127127151,270.0992207433739,41.3003053041781,41.3003053041781
111,ALFAZOAJ1952+1428,PGC5060431,298.0491,14.4733,8.203515443298183,0.5122110404320894,0.5463223089761797,CF4,520.8113117871994,6.0,LEDA,,,6.0,5.201938127605832,0.00440881930179897,-0.10568228796886073,1.6766763332098666,9.39761514075526,0.5357900018073296,0.5357900018073296,723.3356635414914,32.52557552724281,32.52557552724281,627.8548808440294,282.6618697525043,282.6618697525043
112,AF7448_001,PGC5067080,344.8981,16.7654,7.798301105232589,0.6533378444774582,0.7130792767911824,CF4,619.7884329127609,6.0,LEDA,,,6.0,6.019607428872654,0.005107032889692085,-0.797711837908592,2.4942875788962526,11.06828779907236,1.0731476504030222,1.0731476504030222,882.0705785380765,9.707022389573238,9.707022389573238,881.638731468328,561.9043433738669,561.9043433738669
113,DDO187,PGC50961,213.9854,23.0556,2.249054606,0.041049873,0.041813047,CF4,171.6896690498379,2.0,LEDA,,,2.0,3.734749781197074,0.007023137383634438,0.9779634230395622,0.21032351787365136,1.6667863662420852,0.06953476365279719,0.06953476365279719,141.92386075715342,5.949151447712018,5.949151447712018,140.75855756592512,6.888543107755117,6.888543107755117
114,ANTLIAB,PGC5098252,147.2337,-25.99,1.3931568029453023,0.0627023849672128,0.0656574573300463,CF4,82.16399874981988,6.0,LEDA,,,6.0,2.569712834893575,-0.007917006740256556,0.577159142589649,0.9555506800803324,3.2035272738190925,0.0666923961956143,0.0666923961956143,274.5578430613185,7.145820508695242,7.145820508695242,263.75866739032335,13.077388512596826,13.077388512596826
115,PGC051659,PGC51659,217.0149,-46.3052,3.5318316979195674,0.3549576272697998,0.3946176560764289,CF4,177.05685608498544,2.0,LEDA,,,2.0,3.7876245308862426,-0.014105370546707498,0.9657958619926337,0.2623010616668304,0.9945184704699612,1.0206565408576846,1.0206565408576846,341.3366162832535,321.53112792774414,321.53112792774414,94.16440582226592,41.77665387452568,41.77665387452568
116,NGC5643,PGC51969,218.1696,-44.1745,12.13388850464978,0.5993559264388448,0.6304995834636671,CF4,981.322461657002,14.0,LEDA,,,14.0,3.807777847759021,-0.013456322210367959,0.9603755312170379,0.28244982801404983,8.551433891460972,0.2963091400066506,0.2963091400066506,695.0139491045542,16.008005303232785,16.008005303232785,694.4789505926889,386.01645979262526,386.01645979262526
117,ESO222-010,PGC52125,218.7626,-49.4217,3.07609681474071,0.1248875880743223,0.130172509764757,CF4,404.30037235400897,4.0,LEDA,,,4.0,3.818127650223347,-0.015054710735472777,0.9574376012360536,0.29280641905704907,1.2316573622186406,0.20636838011166625,0.20636838011166625,-119.77478623998952,15.918557704829844,15.918557704829844,26.595133390603024,15.392021789245051,15.392021789245051
118,ESO272-025,PGC52591,220.8561,-44.7051,3.8194427084004654,0.1550669619221332,0.1616289971345059,CF4,427.0300864543019,3.0,LEDA,,,3.0,3.8546661181138484,-0.013617952213306786,0.9462579323016911,0.3293340434623388,1.2489740145722097,0.3414887639380484,0.3414887639380484,-676.5870489153762,630.8397460141318,630.8397460141318,121.81068008254856,16.081432637865856,16.081432637865856
119,ESO223-009,PGC53639,225.2858,-48.2918,6.165950018614819,0.0565297695590993,0.0570528330767734,CF4,389.13703775550346,2.0,LEDA,,,2.0,3.931978967989441,-0.014710523512855775,0.9184542761819705,0.40664175588253587,3.069791587623541,0.0755564962687964,0.0755564962687964,87.79850313078852,9.559292528148019,9.559292528148019,154.661623091203,8.642146494192927,8.642146494192927
120,ESO274-001,PGC54392,228.5559,-46.8091,2.7289777828080406,0.098709790912657,0.1024142129913361,CF4,336.7381227481352,3.0,LEDA,,,3.0,3.989052979858908,-0.01425886726453802,0.8943998758303847,0.4637086838465959,1.82590502119862,0.08086043055360612,0.08086043055360612,3.9041089838298775,8.014072548590196,8.014072548590196,102.84110438090688,10.047295155237489,10.047295155237489
121,ESO137-018,PGC57888,245.2464,-60.4876,5.72796030985829,0.2071859170507135,0.21496127629743,CF4,421.1910299748804,5.0,LEDA,,,5.0,4.280357158663021,-0.018425576641090517,0.7282846726978347,0.7549808407034655,3.942891121688664,0.15587108450589068,0.15587108450589068,28.18362444484368,69.21709912146412,69.21709912146412,287.5904180983978,35.79276030723063,35.79276030723063
122,AGC229385,PGC5809449,188.0429,20.4233,10.616955571987242,0.9341770093747516,1.0243047221176609,CF4,1282.311904148924,4.0,LEDA,,,4.0,3.281967739998445,0.006221292949529886,0.9703710009384433,0.24403474813025153,6.991248447681772,0.5653919448450169,0.5653919448450169,1010.7345067622451,10.540690822813234,10.540690822813234,988.3402357469831,860.7672061222497,860.7672061222497
123,PGC592761,PGC592761,204.3561,-39.8887,4.965923214503362,0.2452928018674551,0.2580386754878354,CF4,257.1678840073249,3.0,LEDA,,,3.0,3.566686791534784,-0.012150792872646083,0.999144105238606,0.04137672973806363,1.1809015587342486,0.8302049979281946,0.8302049979281946,-47.864047513143966,6.206335172221906,6.206335172221906,-44.56537960842399,6.149191017941987,6.149191017941987
124,IC4662,PGC60849,266.7892,-64.6391,2.4888573182823914,0.0228179810480511,0.0230291132271887,CF4,143.0251565214582,3.0,LEDA,,,3.0,4.6563499487616555,-0.019690195859335034,0.4258431148321359,1.1309028176949076,3.545805719118928,0.05493383243232057,0.05493383243232057,314.8164196242271,7.9718726112734855,7.9718726112734855,270.02440074705856,10.830539675320539,10.830539675320539
125,IC4710,PGC61922,277.1581,-66.9822,7.211074791828994,0.1965218076292805,0.2020276211801732,CF4,580.0755373737172,4.0,LEDA,,,4.0,4.837321393571695,-0.020403944935637273,0.2560807672676093,1.3118307407331469,7.238820288096514,0.1507265792717229,0.1507265792717229,576.7450479692332,40.350623122273454,40.350623122273454,581.9029142798792,87.89747865244286,87.89747865244286
126,ESO104-022,PGC62572,283.9215,-64.8114,8.749837752274363,0.2384573702505914,0.2451380630259887,CF4,653.1521628997509,4.0,LEDA,,,4.0,4.95536499220108,-0.019742681440764284,0.14047822740155103,1.4298519115051338,9.03613474752546,0.20392644671938429,0.20392644671938429,746.6606769774243,38.95842553031159,38.95842553031159,680.3569738107672,135.67706841564936,135.67706841564936
127,NGC6744,PGC62836,287.4413,-63.8577,9.162204901219992,0.4123671489456413,0.4318014139393398,CF4,716.9197499807566,16.0,LEDA,,,16.0,5.016797091212777,-0.0194521678075137,0.07944053984050131,1.4912719932216916,9.635704712342582,0.3769529797130196,0.3769529797130196,775.4240671978056,46.913717594588775,46.913717594588775,756.149057610276,270.0272907304034,270.0272907304034
128,ESO104-044,PGC62869,287.8461,-64.219,9.506047936562815,0.7562101842884541,0.8215661210511573,CF4,639.7233196767561,8.0,LEDA,,,8.0,5.02386218402485,-0.019562226081282635,0.07239878867310028,1.4983341410762447,9.97831651196733,0.7235365993154355,0.7235365993154355,826.889708150311,82.40636951299267,82.40636951299267,686.604961569504,471.2350386546748,471.2350386546748
129,ESO594-004,PGC63287,292.4959,-17.679,1.056817509213659,0.0382261211595407,0.0396606869295257,CF4,20.961319136108045,3.0,LEDA,,,3.0,5.105016503584082,-0.005385331364409221,-0.008846201712369077,1.5796426438883344,3.9520346157618773,0.06894353225763632,0.06894353225763632,315.7660308735599,5.601121370760484,5.601121370760484,298.7926469246153,16.06714043522902,16.06714043522902
130,IC4870,PGC63432,294.4065,-65.8119,8.317637711026714,0.1893325493857194,0.1937426709970573,CF4,739.3521393973028,3.0,LEDA,,,3.0,5.138362764272686,-0.020047451169260884,-0.041989572203425536,1.6127982476032556,9.288016900553899,0.1843556310998904,0.1843556310998904,750.3967984449387,20.269503024416988,20.269503024416988,810.607675534271,129.76008213943413,129.76008213943413
131,ESO461-036,PGC64054,300.9889,-31.6816,6.886522963442766,0.2795884833668012,0.2914199492708551,CF4,474.9728374464815,6.0,LEDA,,,6.0,5.25324731695596,-0.009650767246714586,-0.15636070169822672,1.7278012771046671,8.368738556775156,0.288324386934562,0.288324386934562,649.4245506732132,18.01913454896115,18.01913454896115,601.7160931125572,140.35098005031935,140.35098005031935
132,IC4951,PGC64181,302.3822,-61.8506,8.994975815300352,0.561628237657601,0.5990304998589799,CF4,701.1600588517907,3.0,LEDA,,,3.0,5.277564989423998,-0.018840770184259798,-0.18019101242713328,1.7519769656047388,10.375668064502927,0.6283415954856759,0.6283415954856759,824.037825058473,30.79244821729866,30.79244821729866,812.9467111853832,411.569990194537,411.569990194537
133,IC5052,PGC65603,313.0212,-69.2014,5.370317963702524,0.1463560737113267,0.1504564291050423,CF4,445.1229485379823,3.0,LEDA,,,3.0,5.463250568543675,-0.021079951913627937,-0.358589320727402,1.9375526011419615,7.6093294339984645,0.16872487620103746,0.16872487620103746,616.372851982062,9.364310438034217,9.364310438034217,622.5936657259468,77.61589447206838,77.61589447206838
134,NGC7090,PGC67045,324.1205,-54.5576,9.289663867799362,0.2531691305763441,0.2602619924149927,CF4,784.8149652267527,4.0,LEDA,,,4.0,5.6569698982102805,-0.016619195341755332,-0.5316032214171288,2.131288608129931,11.757907588464628,0.3479654326313227,0.3479654326313227,970.6654639909405,9.991498771023469,9.991498771023469,980.8188747420809,229.53886771123626,229.53886771123626
135,PGC677373,PGC677373,204.2511,-33.3625,4.446312674691084,0.2967722483474544,0.3179971933630661,CF4,370.71630514606767,4.0,LEDA,,,4.0,3.5648541958201903,-0.010162798667634065,0.9992160389632356,0.03959958309549352,0.6676743109922721,1.8012130919353635,1.8012130919353635,68.77680482234425,7.205984584468878,7.205984584468878,67.8656653898075,12.821922983736753,12.821922983736753
136,IC5152,PGC67908,330.6723,-51.2966,1.914255925021086,0.0349391082178167,0.0355886747369587,CF4,74.95786533311275,2.0,LEDA,,,2.0,5.771320380142446,-0.015625837935830875,-0.6247521049884673,2.2456103403220498,5.21356302965969,0.07632818180949816,0.07632818180949816,366.28814308791266,5.735903573114172,5.735903573114172,352.9615781126174,21.617851362863583,21.617851362863583
137,PGC683190,PGC683190,173.2957,-32.9624,5.470159628939719,0.1490770362717697,0.1532536229637724,CF4,419.00085156396,9.0,LEDA,,,9.0,3.0245805445483374,-0.010040921237977405,0.8772469622689918,0.5006995557950156,2.809825803672396,0.16582876506087363,0.16582876506087363,178.3987141197485,33.3451674029961,33.3451674029961,210.56212156988457,18.113149851719534,18.113149851719534
138,ESO238-005,PGC68672,335.627,-48.404,7.834296427662114,0.1783303585495561,0.1824842062146761,CF4,671.0847259727723,3.0,LEDA,,,3.0,5.857796208591009,-0.014744701587355845,-0.6898400706040667,2.332064447671888,10.810511857394557,0.2650423668150445,0.2650423668150445,900.9830063688872,7.366836839852811,7.366836839852811,907.8765252154336,153.67237882531685,153.67237882531685
139,Tucana,PGC69519,340.458,-64.4206,0.899497,0.0164176811,0.0167229086,CF4,72.71737359679341,4.0,LEDA,,,4.0,5.942113064754855,-0.019623636953111638,-0.7482002284775726,2.4161415883402237,4.511425566175152,0.07178960896303137,0.07178960896303137,361.6677015231662,6.159777897799224,6.159777897799224,361.72100678957287,21.040457130187953,21.040457130187953
