,Name,PGC,RA,Dec,Dis,e_Dis_min,e_Dis_max,ref_dis,V_h,e_V_h,ref_V_h,Source,Type,e_V_LG,RA_radians,Dec_radians,cos_theta_CoM_NGC5128_CenA_NGC5236_M83_0.7,angular_distance_CoM_NGC5128_CenA_NGC5236_M83_0.7,dis_center_CoM_NGC5128_CenA_NGC5236_M83_0.7,e_dis_center_min_CoM_NGC5128_CenA_NGC5236_M83_0.7,e_dis_center_max_CoM_NGC5128_CenA_NGC5236_M83_0.7,major_infall_velocity_CoM_NGC5128_CenA_NGC5236_M83_0.7,e_major_infall_velocity_min_CoM_NGC5128_CenA_NGC5236_M83_0.7,e_major_infall_velocity_max_CoM_NGC5128_CenA_NGC5236_M83_0.7,minor_infall_velocity_CoM_NGC5128_CenA_NGC5236_M83_0.7,e_minor_infall_velocity_min_CoM_NGC5128_CenA_NGC5236_M83_0.7,e_minor_infall_velocity_max_CoM_NGC5128_CenA_NGC5236_M83_0.7
123,PGC592761,PGC592761,204.3561,-39.8887,4.965923214503362,0.2452928018674551,0.2580386754878354,CF4,257.1678840073249,3.0,LEDA,,,3.0,3.566686791534784,-0.012150792872646083,0.9994263154770092,0.033874455972185365,1.0240122332895436,0.9961048074689282,0.9961048074689282,-46.43875842262197,5.74376583730452,5.74376583730452,-43.75554586730972,5.599113129020941,5.599113129020941
124,IC4662,PGC60849,266.7892,-64.6391,2.4888573182823914,0.0228179810480511,0.0230291132271887,CF4,143.0251565214582,3.0,LEDA,,,3.0,4.6563499487616555,-0.019690195859335034,0.43261288670685,1.123407437758429,3.6480067454720886,0.058245340671034,0.058245340671034,305.60614921120936,7.118142536025082,7.118142536025082,269.2959676774438,11.48558561087798,11.48558561087798
125,IC4710,PGC61922,277.1581,-66.9822,7.211074791828994,0.1965218076292805,0.2020276211801732,CF4,580.0755373737172,4.0,LEDA,,,4.0,4.837321393571695,-0.020403944935637273,0.2633177028434587,1.304336659241135,7.253532655728659,0.14910811367668522,0.14910811367668522,529.9680297578255,36.00190718985769,36.00190718985769,579.1984387782946,86.32592789589916,86.32592789589916
126,ESO104-022,PGC62572,283.9215,-64.8114,8.749837752274363,0.2384573702505914,0.2451380630259887,CF4,653.1521628997509,4.0,LEDA,,,4.0,4.95536499220108,-0.019742681440764284,0.14789376825445588,1.4223580458257752,9.052898356848294,0.2018354711063398,0.2018354711063398,702.1611077173865,36.05427666248271,36.05427666248271,678.0510506984659,134.12858215450802,134.12858215450802
127,NGC6744,PGC62836,287.4413,-63.8577,9.162204901219992,0.4123671489456413,0.4318014139393398,CF4,716.9197499807566,16.0,LEDA,,,16.0,5.016797091212777,-0.0194521678075137,0.08690819286677269,1.4837783569777978,9.657985835346937,0.37288327411080624,0.37288327411080624,735.8832346777054,44.41513527446878,44.41513527446878,753.5949234588014,267.1493510818846,267.1493510818846
128,ESO104-044,PGC62869,287.8461,-64.219,9.506047936562815,0.7562101842884541,0.8215661210511573,CF4,639.7233196767561,8.0,LEDA,,,8.0,5.02386218402485,-0.019562226081282635,0.07987052196522336,1.490840640448475,9.999414901682542,0.7157966590271817,0.7157966590271817,788.1689583081481,78.91429210846093,78.91429210846093,684.6811975180727,466.6998556855922,466.6998556855922
129,ESO594-004,PGC63287,292.4959,-17.679,1.056817509213659,0.0382261211595407,0.0396606869295257,CF4,20.961319136108045,3.0,LEDA,,,3.0,5.105016503584082,-0.005385331364409221,-0.0013437092890863723,1.57214003648834,4.093170775335119,0.07176240119644368,0.07176240119644368,313.48565148303993,5.044913563814568,5.044913563814568,298.00001794050627,16.660067294238363,16.660067294238363
130,IC4870,PGC63432,294.4065,-65.8119,8.317637711026714,0.1893325493857194,0.1937426709970573,CF4,739.3521393973028,3.0,LEDA,,,3.0,5.138362764272686,-0.020047451169260884,-0.034502918480160544,1.6053060946194146,9.33155514876585,0.18245969529328376,0.18245969529328376,722.6278938840109,19.1202554928166,19.1202554928166,807.4196023795284,128.53550626592389,128.53550626592389
131,ESO461-036,PGC64054,300.9889,-31.6816,6.886522963442766,0.2795884833668012,0.2914199492708551,CF4,474.9728374464815,6.0,LEDA,,,6.0,5.25324731695596,-0.009650767246714586,-0.14895006959342205,1.7203027396469632,8.435618190889805,0.28463757681282964,0.28463757681282964,632.9627867071044,17.25094463528287,17.25094463528287,599.6323966002876,138.89539672006558,138.89539672006558
132,IC4951,PGC64181,302.3822,-61.8506,8.994975815300352,0.561628237657601,0.5990304998589799,CF4,701.1600588517907,3.0,LEDA,,,3.0,5.277564989423998,-0.018840770184259798,-0.17281707283847914,1.7444853887157794,10.431932186887998,0.6212526330681182,0.6212526330681182,803.1204753881458,30.167578075118033,30.167578075118033,810.3697484809671,408.10183034493974,408.10183034493974
133,IC5052,PGC65603,313.0212,-69.2014,5.370317963702524,0.1463560737113267,0.1504564291050423,CF4,445.1229485379823,3.0,LEDA,,,3.0,5.463250568543675,-0.021079951913627937,-0.3515901968834249,1.9300655385616627,7.706742144319289,0.16729307805446822,0.16729307805446822,606.0367239853933,8.745850889098687,8.745850889098687,619.9703898280106,77.31992955325236,77.31992955325236
134,NGC7090,PGC67045,324.1205,-54.5576,9.289663867799362,0.2531691305763441,0.2602619924149927,CF4,784.8149652267527,4.0,LEDA,,,4.0,5.6569698982102805,-0.016619195341755332,-0.5252468371385839,2.123801486395709,11.85325999514334,0.3450506518793832,0.3450506518793832,959.6187756046521,9.523967249250497,9.523967249250497,978.1991131915413,228.7994478101533,228.7994478101533
135,PGC677373,PGC677373,204.2511,-33.3625,4.446312674691084,0.2967722483474544,0.3179971933630661,CF4,370.71630514606767,4.0,LEDA,,,4.0,3.5648541958201903,-0.010162798667634065,0.9994856956348794,0.03207330528641229,0.5113392439242407,2.4483055390405055,2.4483055390405055,70.49316596844308,7.276306607390916,7.276306607390916,68.32697652872044,22.640895186370308,22.640895186370308
136,IC5152,PGC67908,330.6723,-51.2966,1.914255925021086,0.0349391082178167,0.0355886747369587,CF4,74.95786533311275,2.0,LEDA,,,2.0,5.771320380142446,-0.015625837935830875,-0.6188900717060014,2.2381251803619153,5.353186513162916,0.07864775414440466,0.07864775414440466,363.8674457453735,5.197505830459096,5.197505830459096,351.6981594438299,22.271523275731283,22.271523275731283
137,PGC683190,PGC683190,173.2957,-32.9624,5.470159628939719,0.1490770362717697,0.1532536229637724,CF4,419.00085156396,9.0,LEDA,,,9.0,3.0245805445483374,-0.010040921237977405,0.873619380311235,0.5082049979864209,2.7870089771220097,0.16832642478407453,0.16832642478407453,213.3404431955663,44.130411987545365,44.130411987545365,213.46598736166348,16.84589006127744,16.84589006127744
138,ESO238-005,PGC68672,335.627,-48.404,7.834296427662114,0.1783303585495561,0.1824842062146761,CF4,671.0847259727723,3.0,LEDA,,,3.0,5.857796208591009,-0.014744701587355845,-0.6844031238197942,2.324581067146887,10.926680200899549,0.26329835735027973,0.26329835735027973,894.0036645588541,6.859643613739484,6.859643613739484,905.4742317114365,153.72576589798464,153.72576589798464
139,Tucana,PGC69519,340.458,-64.4206,0.899497,0.0164176811,0.0167229086,CF4,72.71737359679341,4.0,LEDA,,,4.0,5.942113064754855,-0.019623636953111638,-0.7432208844684209,2.408668043306656,4.660511495128723,0.07455974334011146,0.07455974334011146,359.8865640970895,5.695332046746365,5.695332046746365,360.1680197715765,21.773374817839084,21.773374817839084
140,PGC704814,PGC704814,359.6696,-31.4676,3.58096437102636,0.1295269776677949,0.1343879199453623,CF4,298.6776201374474,89.0,LEDA,,,89.0,6.277418739330997,-0.009585579118880232,-0.9220132613156435,2.744045127148257,7.385950564997513,0.20238252040771612,0.20238252040771612,588.6769780183688,83.68832799060976,83.68832799060976,589.6411003782133,115.96865782350272,115.96865782350272
141,ESO407-018,PGC71431,351.616,-32.3886,2.1677041048196948,0.0784079739656538,0.0813505010160842,CF4,98.75639937518632,3.0,LEDA,,,3.0,6.136856902692381,-0.00986613176250379,-0.858750991416471,2.6036233990553206,5.919623377832223,0.1230605984231757,0.1230605984231757,394.64483665737083,5.560264141284634,5.560264141284634,390.2455379468774,34.58423540524091,34.58423540524091
142,ESO347-017,PGC71464,351.7344,-37.3469,8.241381150130017,0.2980988028872016,0.3092859787168009,CF4,701.5918119974459,3.0,LEDA,,,3.0,6.138923372526743,-0.011376516315032226,-0.8597757392429962,2.6056266882854944,11.81379385557212,0.4865496620481912,0.4865496620481912,969.6579707070485,6.116852612715417,6.116852612715417,974.2337624339428,278.57836642489815,278.57836642489815
143,IC5332,PGC71775,353.6145,-36.1016,8.790225168308838,0.3956253031148744,0.4142705492228771,CF4,719.5419162012231,3.0,LEDA,,,3.0,6.171737307793489,-0.010997176242171837,-0.8760592597374585,2.6384244860603805,12.400633782287873,0.6602069641923108,0.6602069641923108,992.9995872256109,6.155034768513307,6.155034768513307,995.5792723745361,379.9765762465006,379.9765762465006
144,ESO471-006,PGC72228,355.9379,-31.9593,4.265795188015924,0.1542979769707004,0.1600885356103356,CF4,301.5033746976255,9.0,LEDA,,,9.0,6.212288287634325,-0.009735359504189356,-0.8948935994669046,2.678989055775369,8.000209109175719,0.2395133536002928,0.2395133536002928,589.5776949820737,9.679369339504856,9.679369339504856,588.2114034706327,88.94528556989611,88.94528556989611
145,ESO149-003,PGC72675,358.0122,-52.5774,6.854882264526615,0.1560361703613528,0.1596707196730991,CF4,513.0813795328969,5.0,LEDA,,,5.0,6.248491652308443,-0.01601599192709369,-0.9102960147622486,2.714794911535696,10.580557095215754,0.2586775240879303,0.2586775240879303,799.1615627903099,6.898451944229971,6.898451944229971,798.6424625512949,125.23236706827458,125.23236706827458
146,NGC7793,PGC73049,359.4573,-32.591,3.7670379898390873,0.1026622433607542,0.1055384593770805,CF4,251.3447350500452,3.0,LEDA,,,3.0,6.273713405329013,-0.00992778632826862,-0.9205673987499191,2.7403270282970293,7.565238625798742,0.16616844665610436,0.16616844665610436,544.6075184553798,5.65762772276075,5.65762772276075,543.1006010795347,59.6500456255228,59.6500456255228
147,PGC083339,PGC83339,161.7369,12.9992,9.418895965228415,0.5473358448487993,0.5811040347715828,CF4,684.943862469527,4.0,LEDA,,,4.0,2.8228414269688167,0.003959782763291383,0.7582764417135478,0.7101310575919136,6.919274398186561,0.35202760539301653,0.35202760539301653,469.82835855557016,32.01833732527582,32.01833732527582,496.0877081925801,229.79795835442752,229.79795835442752
148,PGC086635,PGC86635,187.0206,22.2908,6.165950018614819,0.2503336768600803,0.2609271545553753,CF4,543.8845760031791,1.0,LEDA,,,1.0,3.264125239055307,0.006790165980981564,0.9639531229628692,0.2693159708293428,2.5796294198136027,0.376457705670757,0.376457705670757,286.96214465287375,12.399251950454364,12.399251950454364,262.9291285392157,38.33095198620976,38.33095198620976
149,PGC086644,PGC86644,192.9423,21.7357,5.834451042737443,0.2110377908339522,0.2189577048016833,CF4,534.5922765158924,4.0,LEDA,,,4.0,3.367478401370655,0.006621072851257962,0.9861975088774341,0.16633917139548154,2.0436836210684044,0.4142568816695897,0.4142568816695897,254.62749644712918,8.778569951794303,8.778569951794303,239.5743564470957,26.150156786861945,26.150156786861945
150,PGC086668,PGC86668,135.725,20.0747,8.629785477669701,0.2737552953572226,0.2827239036677529,CF4,366.4228116062054,3.0,LEDA,,,3.0,2.368848127269304,0.006115103316992239,0.39559532450147644,1.164080364559647,7.944120881429781,0.19534551942939324,0.19534551942939324,2326.554336451358,643.8792732294713,643.8792732294713,346.46898499506494,78.39689901444014,78.39689901444014
151,PGC086669,PGC86669,139.8764,21.6036,9.078205301781855,0.4880700867279053,0.5158010133774766,CF4,385.3390495026796,6.0,LEDA,,,6.0,2.441303725836596,0.006580832890104138,0.46102817158382714,1.0916428238631846,8.059217528726158,0.3432253782599137,0.3432253782599137,-4342.007180271964,4416.938753314008,4416.938753314008,338.1934321070153,141.43877946624744,141.43877946624744
152,dw1322-39,,200.6336,-39.906,2.95,0.05,0.05,-10,413.2054799786679,10.0,-7,stars,dIrr,10.0,3.501716910129295,-0.012156062754008393,0.9995164787002659,0.03109856171058584,1.0085742219905305,0.12094379032114591,0.12094379032114591,-110.63570714502384,11.1344915411103,11.1344915411103,-108.55213752445252,11.017247875874451,11.017247875874451
153,dw1323-40a,,201.2233,-40.7612,3.73,0.15,0.15,-10,207.09992829132892,14.0,-7,stars,dSph,14.0,3.5120091167283056,-0.012416571571409987,0.9997833340804017,0.020816999979370244,0.23686297778490012,2.2132476149489513,2.2132476149489513,101.3743617111192,17.8322974103444,17.8322974103444,91.89500151616497,54.85251934956902,54.85251934956902
154,dw1323-40b,,200.9809,-40.8361,3.91,0.61,0.61,-10,253.4071477365777,12.0,-7,stars,dSph,12.0,3.507778438621471,-0.012439387416152012,0.9996863727058327,0.0250457057883555,0.10742984439007891,21.591678141036947,21.591678141036947,120.32891827642311,1405.1766024281408,1405.1766024281408,26.147836997830755,275.9228686261516,275.9228686261516
155,dw1341-43,,205.4032,-43.8553,3.53,0.04,0.04,-10,397.6570800215953,14.0,-7,stars,dSph,14.0,3.5849621341324167,-0.013359088329972041,0.9986393308133384,0.05217236565040204,0.465698954754921,0.2717769557137792,0.2717769557137792,-102.64738415977408,16.413093440153222,16.413093440153222,-78.4113221554943,17.25686658312838,17.25686658312838
156,dw1342-43,,205.6837,-43.2548,2.9,0.14,0.14,-10,273.317743244596,8.0,-7,stars,Tr,8.0,3.5898577826842604,-0.013176165569390124,0.9983725127164335,0.057060124916303225,1.070539860052737,0.25024748176609124,0.25024748176609124,30.319544525456926,9.432626675395822,9.432626675395822,32.0039334532409,9.168760125091117,9.168760125091117
157,CoM_NGC5128_CenA_NGC5236_M83_0.7,,202.41530907761478,-0.6676438708913,3.9529681101715166,0.07217110869876499,0.07351286978687854,,302.8284746596376,4.799999999999999,,,,,3.532813599846344,-0.011652583777813112,0.9999999999999999,1.4901161193847656e-08,5.960464477539063e-08,4875358.735347972,4875358.735347972,7.62939453125e-06,2005030144.124059,2005030144.124059,7.62939453125e-06,1.1130152628945885e-07,1.1130152628945885e-07
