,Name,PGC,RA,Dec,Dis,e_Dis_min,e_Dis_max,ref_dis,V_h,e_V_h,ref_V_h,Source,Type,e_V_LG,RA_radians,Dec_radians,cos_theta_CoM_CenA_M83_0.76,angular_distance_CoM_CenA_M83_0.76,dis_center_CoM_CenA_M83_0.76,e_dis_center_min_CoM_CenA_M83_0.76,e_dis_center_max_CoM_CenA_M83_0.76,major_infall_velocity_CoM_CenA_M83_0.76,e_major_infall_velocity_min_CoM_CenA_M83_0.76,e_major_infall_velocity_max_CoM_CenA_M83_0.76,minor_infall_velocity_CoM_CenA_M83_0.76,e_minor_infall_velocity_min_CoM_CenA_M83_0.76,e_minor_infall_velocity_max_CoM_CenA_M83_0.76
107,NGC5408,PGC50073,210.8383,-41.3766,5.199959965335156,0.1649538774561119,0.1703579983673684,CF4,286.4530212783943,3.0,LEDA,,,3.0,3.6798225243075606,-0.012604033131546729,0.988712787718948,0.15038956048869684,1.480972430309008,0.2089368549644428,0.22013632616407963,-23.735342556623042,37.81253229748037,39.22394279117192,5.4100143041724005,10.162361379481283,10.501297350139684
108,AGC205315,PGC5057800,162.4683,12.5392,10.0,0.4939520634371828,0.5196187382322233,CF4,630.5210466907047,8.0,LEDA,,,8.0,2.835606765117903,0.003819658750189496,0.7687053354159225,0.6939818134230321,7.4424027026770165,0.4988588511024705,0.5295296319843823,354.5481034144474,136.11668215272687,142.51986413246814,439.2708501660951,11.990794027573202,11.296704652431288
109,AGC174585,PGC5060050,114.0429,9.9864,7.550922276654341,0.3729793639407202,0.3923600705884746,CF4,216.9121262104047,8.0,LEDA,,,8.0,1.9904240935226414,0.0030420314009579866,0.031753212043633794,1.5390377763789187,8.37992631413085,0.3606570543365848,0.37992359858299984,682.2602218344099,60.90509490070498,63.04233590955127,324.1264289070194,14.259456330345586,14.243283265397281
110,AGC174605,PGC5060076,117.5904,7.7944,9.3756200692588,0.1711243517270837,0.1743057909555556,CF4,195.56997073552807,8.0,LEDA,,,8.0,2.05233964873714,0.0023743100167855215,0.09354047267488239,1.4771189038175039,9.806211955717247,0.17898931484970682,0.1823169746933715,930.4746172895108,72.69062110080853,73.69084104835731,272.7090509109723,11.79769781802446,11.87274568683506
111,ALFAZOAJ1952+1428,PGC5060431,298.0491,14.4733,8.203515443298183,0.5122110404320894,0.5463223089761797,CF4,520.8113117871994,6.0,LEDA,,,6.0,5.201938127605832,0.00440881930179897,-0.10158766230883942,1.6725595372605917,9.425274205407245,0.5014633439807863,0.5357814330774406,712.247108257543,67.75269977117846,71.06851392875441,626.8743936434894,9.619010868246619,9.254409962374098
112,AF7448_001,PGC5067080,344.8981,16.7654,7.798301105232589,0.6533378444774582,0.7130792767911824,CF4,619.7884329127609,6.0,LEDA,,,6.0,6.019607428872654,0.005107032889692085,-0.7952246639969162,2.4901743564435965,11.136721087583217,0.7021875158757016,0.7629368830900063,879.4758420610514,117.78644549026087,126.84252777751372,880.4927229357413,10.587205758836262,10.428617749746081
113,DDO187,PGC50961,213.9854,23.0556,2.249054606,0.041049873,0.041813047,CF4,171.6896690498379,2.0,LEDA,,,2.0,3.734749781197074,0.007023137383634438,0.9788170052781882,0.20619508538479775,1.7423096659945945,0.10512266136524695,0.10653720673162459,140.34261233114253,47.18451731359371,47.76943461669496,139.83014154630487,6.6761077902473005,6.694120227771947
114,ANTLIAB,PGC5098252,147.2337,-25.99,1.3931568029453023,0.0627023849672128,0.0656574573300463,CF4,82.16399874981988,6.0,LEDA,,,6.0,2.569712834893575,-0.007917006740256556,0.5737928750461593,0.9596668412882174,3.2867927378604787,0.0819142050165822,0.08470083654877447,273.25367959778,28.85961604721931,29.47856691102972,263.6840887722549,6.849738995916994,7.011328602671824
115,PGC051659,PGC51659,217.0149,-46.3052,3.5318316979195674,0.3549576272697998,0.3946176560764289,CF4,177.05685608498544,2.0,LEDA,,,2.0,3.7876245308862426,-0.014105370546707498,0.9668540813235821,0.25818854839422595,1.0155324097910108,0.042462762225685236,0.18303839872998418,287.51288379571207,457.9102756458196,1104.1501792551146,100.94627425207754,54.37355811995362,31.775604792570448
116,NGC5643,PGC51969,218.1696,-44.1745,12.13388850464978,0.5993559264388448,0.6304995834636671,CF4,981.322461657002,14.0,LEDA,,,14.0,3.807777847759021,-0.013456322210367959,0.9615138763111922,0.2783363168466964,8.4689348230135,0.6602510617363571,0.6912552885321812,696.3772705404501,186.4451382561399,194.33328818077558,694.6019435211243,18.586742304131576,18.565270043424903
117,ESO222-010,PGC52125,218.7626,-49.4217,3.07609681474071,0.1248875880743223,0.130172509764757,CF4,404.30037235400897,4.0,LEDA,,,4.0,3.818127650223347,-0.015054710735472777,0.9586162538374116,0.2886949061002472,1.2796169257621752,0.10620177230197414,0.12442109958487979,-115.4335263262327,105.89298593509666,118.71571164359311,17.413530316695603,22.390147064032416,23.93522401454253
118,ESO272-025,PGC52591,220.8561,-44.7051,3.8194427084004654,0.1550669619221332,0.1616289971345059,CF4,427.0300864543019,3.0,LEDA,,,3.0,3.8546661181138484,-0.013617952213306786,0.9475802738345908,0.32522056871607385,1.2483018619345168,0.029486557210191222,0.036615700257080386,-481.3551908991186,761.661670491092,854.0187458260111,112.0987446975042,26.54539792184339,22.242666314576837
119,ESO223-009,PGC53639,225.2858,-48.2918,6.165950018614819,0.0565297695590993,0.0570528330767734,CF4,389.13703775550346,2.0,LEDA,,,2.0,3.931978967989441,-0.014710523512855775,0.9200731564084242,0.40252913829940196,3.007245963209476,0.09048494910921878,0.09262319475646352,91.7090339607144,32.559595330133355,32.9994998362612,154.98718432672314,6.223698061495924,5.8999302354052645
120,ESO274-001,PGC54392,228.5559,-46.8091,2.7289777828080406,0.098709790912657,0.1024142129913361,CF4,336.7381227481352,3.0,LEDA,,,3.0,3.989052979858908,-0.01425886726453802,0.8962319790391409,0.45959555001196395,1.878144531627619,0.08962706285423638,0.09936250756481324,2.105757473401914,10.784977026139936,10.839875436512417,97.50701730458286,13.530951981820067,13.101924058775296
121,ESO137-018,PGC57888,245.2464,-60.4876,5.72796030985829,0.2071859170507135,0.21496127629743,CF4,421.1910299748804,5.0,LEDA,,,5.0,4.280357158663021,-0.018425576641090517,0.7310955262106948,0.7508700587872567,3.919999478689212,0.15241454569604862,0.16971235177968902,57.989171308079634,213.04791373027166,221.12518941174318,286.84493644732447,5.8630039550893684,4.234585440421199
122,AGC229385,PGC5809449,188.0429,20.4233,10.616955571987242,0.9341770093747516,1.0243047221176609,CF4,1282.311904148924,4.0,LEDA,,,4.0,3.281967739998445,0.006221292949529886,0.969376989688589,0.248115272124806,6.920026999224402,0.9900883940364302,1.0819454054078017,1014.3935669605524,485.06450821036685,528.8724502016739,989.0404591297921,10.543424469870274,9.769544900770256
123,PGC592761,PGC592761,204.3561,-39.8887,4.965923214503362,0.2452928018674551,0.2580386754878354,CF4,257.1678840073249,3.0,LEDA,,,3.0,3.566686791534784,-0.012150792872646083,0.9993058662751206,0.03726161680205879,1.0964212383310152,0.3130350866957683,0.3263811637666034,-47.09125604305982,131.95406714634524,137.2575587844862,-44.13418182665604,8.512978466790905,8.911198611386176
124,IC4662,PGC60849,266.7892,-64.6391,2.4888573182823914,0.0228179810480511,0.0230291132271887,CF4,143.0251565214582,3.0,LEDA,,,3.0,4.6563499487616555,-0.019690195859335034,0.42955822218408624,1.1267928190573142,3.600347603727886,0.06050182773577184,0.06171780762664136,309.73053767973323,26.146110445859033,26.485319505880682,269.65736667705613,5.605751477058163,5.503240178531314
125,IC4710,PGC61922,277.1581,-66.9822,7.211074791828994,0.1965218076292805,0.2020276211801732,CF4,580.0755373737172,4.0,LEDA,,,4.0,4.837321393571695,-0.020403944935637273,0.2600508460009981,1.3077214665668648,7.246323749547932,0.18773325811518582,0.19297286085064158,550.9379606621745,96.40119481887024,98.2990634915017,580.4595011218848,5.257630470831373,4.846983867040308
126,ESO104-022,PGC62572,283.9215,-64.8114,8.749837752274363,0.2384573702505914,0.2451380630259887,CF4,653.1521628997509,4.0,LEDA,,,4.0,4.95536499220108,-0.019742681440764284,0.14454543044134366,1.425742763761263,9.044826839592718,0.23632950960841725,0.24288848257777218,722.3187214595621,85.60637799211953,87.26664297763678,679.119286508334,5.380845093298149,5.264419738667584
127,NGC6744,PGC62836,287.4413,-63.8577,9.162204901219992,0.4123671489456413,0.4318014139393398,CF4,716.9197499807566,16.0,LEDA,,,16.0,5.016797091212777,-0.0194521678075137,0.08353588939672,1.4871629753878464,9.64739143770246,0.4001386486381122,0.4194358160926619,753.8512900052235,91.84079630790714,94.80077127452424,754.7765873215196,16.52958177481355,16.28808241523609
128,ESO104-044,PGC62869,287.8461,-64.219,9.506047936562815,0.7562101842884541,0.8215661210511573,CF4,639.7233196767561,8.0,LEDA,,,8.0,5.02386218402485,-0.019562226081282635,0.07649632615293675,1.4942251980615764,9.989376382699872,0.7167742753571602,0.783087076519223,805.803964493722,135.2523759765973,144.68130956068237,685.5685299735632,10.78088729720912,10.061374102350442
129,ESO594-004,PGC63287,292.4959,-17.679,1.056817509213659,0.0382261211595407,0.0396606869295257,CF4,20.961319136108045,3.0,LEDA,,,3.0,5.105016503584082,-0.005385331364409221,-0.004732368252103894,1.575528712710987,4.027885780460762,0.0785482186900599,0.08028994816651025,314.5234627788344,17.12072262424919,17.36389614354633,298.37151898443767,6.5667048791193565,6.425128414094331
130,IC4870,PGC63432,294.4065,-65.8119,8.317637711026714,0.1893325493857194,0.1937426709970573,CF4,739.3521393973028,3.0,LEDA,,,3.0,5.138362764272686,-0.020047451169260884,-0.03788465638025861,1.6086900513409166,9.311157218500611,0.2040506950125618,0.20868106718814516,735.2744530857966,41.21970195406416,41.845449392568504,808.8951736995239,5.72868244280869,5.421159878628487
131,ESO461-036,PGC64054,300.9889,-31.6816,6.886522963442766,0.2795884833668012,0.2914199492708551,CF4,474.9728374464815,6.0,LEDA,,,6.0,5.25324731695596,-0.009650767246714586,-0.1522982743181181,1.7236895862851367,8.40445269171892,0.29003118630224556,0.301954296493431,640.475241588388,46.98787783808272,48.30171272642146,600.595251730614,9.047803340713472,8.82444441984569
132,IC4951,PGC64181,302.3822,-61.8506,8.994975815300352,0.561628237657601,0.5990304998589799,CF4,701.1600588517907,3.0,LEDA,,,3.0,5.277564989423998,-0.018840770184259798,-0.17614887222293696,1.7478690952504372,10.40570785068499,0.5585388219350111,0.596244043764683,812.6886782105036,79.46716304678466,83.58736023598355,811.5578650908043,5.798303617929719,5.447205233859108
133,IC5052,PGC65603,313.0212,-69.2014,5.370317963702524,0.1463560737113267,0.1504564291050423,CF4,445.1229485379823,3.0,LEDA,,,3.0,5.463250568543675,-0.021079951913627937,-0.3547539584101725,1.9334472234936069,7.661536919283596,0.1823874116315043,0.1870653030993905,610.7534409715862,35.580295709926155,36.24577879380918,621.1810331521709,6.735154163695711,6.530434577731057
134,NGC7090,PGC67045,324.1205,-54.5576,9.289663867799362,0.2531691305763441,0.2602619924149927,CF4,784.8149652267527,4.0,LEDA,,,4.0,5.6569698982102805,-0.016619195341755332,-0.5281215117780097,2.12718321715889,11.809087727185473,0.2958208061955503,0.3036604804333649,964.6897778637903,56.23435706323092,57.43062617308736,979.4030564606435,7.833156592304135,7.683601875156796
135,PGC677373,PGC677373,204.2511,-33.3625,4.446312674691084,0.2967722483474544,0.3179971933630661,CF4,370.71630514606767,4.0,LEDA,,,4.0,3.5648541958201903,-0.010162798667634065,0.9993709169173307,0.03547249783490752,0.5834541876553827,0.3407731303412048,0.3818561323513985,69.67038133510877,658.0337730792021,733.5333873651861,68.13467548178288,14.097138093562982,9.131473184744948
136,IC5152,PGC67908,330.6723,-51.2966,1.914255925021086,0.0349391082178167,0.0355886747369587,CF4,74.95786533311275,2.0,LEDA,,,2.0,5.771320380142446,-0.015625837935830875,-0.6215421203506585,2.2415060414899086,5.2886243179007275,0.0965463473685011,0.09834127798318626,364.9744670719141,19.877668832138724,20.125411596839708,352.2804608322768,6.809287781434591,6.787914417564764
137,PGC683190,PGC683190,173.2957,-32.9624,5.470159628939719,0.1490770362717697,0.1532536229637724,CF4,419.00085156396,9.0,LEDA,,,9.0,3.0245805445483374,-0.010040921237977405,0.8752639830629536,0.5048149602245328,2.796468860490656,0.12855745309602185,0.14146315298541579,195.4649537924877,169.2862432217696,178.99055234720942,212.2356510457986,9.6021585009712,8.361442294711907
138,ESO238-005,PGC68672,335.627,-48.404,7.834296427662114,0.1783303585495561,0.1824842062146761,CF4,671.0847259727723,3.0,LEDA,,,3.0,5.857796208591009,-0.014744701587355845,-0.6868636336611896,2.32796114021313,10.872936822116333,0.2325935975083233,0.23773567568742315,897.2081251694968,46.25665057287881,47.08493776861353,906.5776003178867,7.35197508691283,7.26678616209972
139,Tucana,PGC69519,340.458,-64.4206,0.899497,0.0164176811,0.0167229086,CF4,72.71737359679341,4.0,LEDA,,,4.0,5.942113064754855,-0.019623636953111638,-0.7454751218795719,2.412043709287099,4.591637643139405,0.08382552785404851,0.08538396078886379,360.7025643321196,21.261261960241068,21.50611222207717,360.8815113031566,8.30531425712229,8.310384967302014
140,PGC704814,PGC704814,359.6696,-31.4676,3.58096437102636,0.1295269776677949,0.1343879199453623,CF4,298.6776201374474,89.0,LEDA,,,89.0,6.277418739330997,-0.009585579118880232,-0.9233131756287335,2.7474162440056693,7.318504044442289,0.1964059082057119,0.2024836833480439,589.6835780884228,120.24684486358979,121.2128350997946,590.4156426645111,92.1653732467106,92.18961786372631
141,ESO407-018,PGC71431,351.616,-32.3886,2.1677041048196948,0.0784079739656538,0.0813505010160842,CF4,98.75639937518632,3.0,LEDA,,,3.0,6.136856902692381,-0.00986613176250379,-0.8604764663559873,2.6070004446451893,5.852190952311719,0.14337555704449922,0.147469957443068,395.4895933971265,26.970040664299766,27.511649828580083,390.8996880995282,7.949272496941774,7.926944801548018
142,ESO347-017,PGC71464,351.7344,-37.3469,8.241381150130017,0.2980988028872016,0.3092859787168009,CF4,701.5918119974459,3.0,LEDA,,,3.0,6.138923372526743,-0.011376516315032226,-0.8614947493293952,2.6090024617711487,11.751978936846609,0.36007326271372087,0.37238831749731993,971.5013894513032,66.9138874396077,68.90109982612053,975.171998938508,7.759769509455396,7.700467792345194
143,IC5332,PGC71775,353.6145,-36.1016,8.790225168308838,0.3956253031148744,0.4142705492228771,CF4,719.5419162012231,3.0,LEDA,,,3.0,6.171737307793489,-0.010997176242171837,-0.8776816526969707,2.6417993792464114,12.33823983626303,0.4576600101434689,0.47743917463591323,994.7096370143204,80.92273256787324,84.0340080391427,996.4888466366915,7.7704313615336105,7.709391831141147
144,ESO471-006,PGC72228,355.9379,-31.9593,4.265795188015924,0.1542979769707004,0.1600885356103356,CF4,301.5033746976255,9.0,LEDA,,,9.0,6.212288287634325,-0.009735359504189356,-0.8963944125566505,2.6823634221208614,7.9342114807684245,0.21943557370064593,0.22640451901793934,590.6905066223004,45.86830642181124,46.88603329174164,588.992013884258,13.741871316128595,13.707877114177222
145,ESO149-003,PGC72675,358.0122,-52.5774,6.854882264526615,0.1560361703613528,0.1596707196730991,CF4,513.0813795328969,5.0,LEDA,,,5.0,6.248491652308443,-0.01601599192709369,-0.9116840620237664,2.718160483957565,10.51550197060049,0.2225093435815939,0.2273734291521805,800.4213034072039,43.73742190456715,44.47354936329213,799.4637838797809,9.816157222300262,9.807745527893417
146,NGC7793,PGC73049,359.4573,-32.591,3.7670379898390873,0.1026622433607542,0.1055384593770805,CF4,251.3447350500452,3.0,LEDA,,,3.0,6.273713405329013,-0.00992778632826862,-0.9218788046020948,2.7436979793250624,7.497975215124914,0.170085647525684,0.1742022042081537,545.5521464235525,32.61078613200264,33.20472924163931,543.836488266568,7.926742707099038,7.918521798632014
147,PGC083339,PGC83339,161.7369,12.9992,9.418895965228415,0.5473358448487993,0.5811040347715828,CF4,684.943862469527,4.0,LEDA,,,4.0,2.8228414269688167,0.003959782763291383,0.7604783506123037,0.7067468835830021,6.940785960743561,0.5387108300614774,0.5799041606740101,460.0537485780117,205.59099086026035,218.56735462194183,494.75026310506985,7.3238284878221975,6.2709010280843245
148,PGC086635,PGC86635,187.0206,22.2908,6.165950018614819,0.2503336768600803,0.2609271545553753,CF4,543.8845760031791,1.0,LEDA,,,1.0,3.264125239055307,0.006790165980981564,0.9648426519243634,0.2659522816966695,2.626866570867327,0.2832028400087152,0.2998161956991945,281.2603230853108,194.32218553228952,204.35057559408258,262.40150613971906,6.603228459995876,5.925373469862734
149,PGC086644,PGC86644,192.9423,21.7357,5.834451042737443,0.2110377908339522,0.2189577048016833,CF4,534.5922765158924,4.0,LEDA,,,4.0,3.367478401370655,0.006621072851257962,0.9867448786843454,0.1630000509549441,2.1007975443586018,0.2632669237961287,0.27415209110626826,251.04257224032102,209.12910458661602,217.03730051977467,239.14912827314635,9.676431702694344,9.216701146783123
150,PGC086668,PGC86668,135.725,20.0747,8.629785477669701,0.2737552953572226,0.2827239036677529,CF4,366.4228116062054,3.0,LEDA,,,3.0,2.368848127269304,0.006115103316992239,0.39870355570087684,1.1606935815314015,7.92648248271429,0.2483592833800916,0.25680733988687443,2827.1868809578805,2736.7195489747123,2818.113768650204,344.2715580393952,6.317365878371106,6.452468657382099
151,PGC086669,PGC86669,139.8764,21.6036,9.078205301781855,0.4880700867279053,0.5158010133774766,CF4,385.3390495026796,6.0,LEDA,,,6.0,2.441303725836596,0.006580832890104138,0.46403040380389526,1.088256605421101,8.048449751419135,0.43907461810141957,0.47424564571208805,-3031.5665403316,6962.381124321308,7416.555105959015,335.9314659472841,10.816949128503609,10.228168432155428
152,dw1322-39,,200.6336,-39.906,2.95,0.05,0.05,-10,413.2054799786679,10.0,-7,stars,dIrr,10.0,3.501716910129295,-0.012156062754008393,0.9996162341266746,0.02770524938991387,0.936478980232243,0.1201810396616001,0.12164919453949186,-110.06127825952356,132.7691673151504,134.1879819445988,-108.22432246333506,15.203350836709063,15.247748114848108
153,dw1323-40a,,201.2233,-40.7612,3.73,0.15,0.15,-10,207.09992829132892,14.0,-7,stars,dSph,14.0,3.5120091167283056,-0.012416571571409987,0.9998482791843695,0.01741979634324551,0.16561712451501917,0.09916725034747213,0.21404364048974897,104.73289800337874,3305.702472876059,6936.11142477883,90.02933073270933,169.7994208275566,24.331032573129804
154,dw1323-40b,,200.9809,-40.8361,3.91,0.61,0.61,-10,253.4071477365777,12.0,-7,stars,dSph,12.0,3.507778438621471,-0.012439387416152012,0.999765662650632,0.021649318800929625,0.08893875136900664,0.005752413028659059,0.6258258223535201,-163.02424327092456,7127.183407883098,331384.8618703636,-10.149906855932548,55.59794350629959,77.41579259656022
155,dw1341-43,,205.4032,-43.8553,3.53,0.04,0.04,-10,397.6570800215953,14.0,-7,stars,dSph,14.0,3.5849621341324167,-0.013359088329972041,0.99845732299556,0.055553106299260045,0.4074590269775812,0.09121326877563957,0.10031637057777576,-106.80727024699787,550.5503741394783,600.4178970849574,-71.47165104743037,23.93579404916167,26.68169544896815
156,dw1342-43,,205.6837,-43.2548,2.9,0.14,0.14,-10,273.317743244596,8.0,-7,stars,Tr,8.0,3.5898577826842604,-0.013176165569390124,0.9981738866553382,0.06044285560964279,1.0024942852736158,0.2046180196033841,0.20804278547349164,31.06479743705301,63.38708428802914,64.15712386280343,33.001238268304974,13.26674133923369,13.12882436822077
157,CoM_CenA_M83_0.76,,202.22105221846184,-0.683075358910343,3.881774486782389,0.07086921768658254,0.07218677481368435,,303.40547805189834,5.040000000000001,,,,,3.5294231780595426,-0.011921914052227471,1.0,0.0,0.0,0.0,0.1430559925002672,0.0,0.0,,0.0,0.0,
